"endTime","artistName","trackName","msPlayed"
"2020-01-23 11:56","Eminem","Darkness","337146"
"2020-01-23 12:00","Eminem","Leaving Heaven (feat. Skylar Grey)","265946"
"2020-01-23 12:05","Eminem","Stepdad - Intro","15160"
"2020-01-23 12:05","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","286960"
"2020-01-23 12:09","Eminem","Stepdad","213413"
"2020-01-23 12:12","Eminem","Marsh","200573"
"2020-01-23 12:15","Eminem","Never Love Again","177546"
"2020-01-23 12:21","Eminem","Little Engine","101533"
"2020-01-23 12:23","Royce Da 5'9""","Intro","89812"
"2020-01-23 12:24","Royce Da 5'9""","Woke","92994"
"2020-01-23 12:25","Royce Da 5'9""","My Parallel (Skit)","69893"
"2020-01-23 12:30","Royce Da 5'9""","Caterpillar (feat. Eminem & King Green)","283076"
"2020-01-23 12:33","Royce Da 5'9""","God Speed (feat. Ashley Sorrell)","190038"
"2020-01-23 12:36","Royce Da 5'9""","Dumb (feat. Boogie)","186978"
"2020-01-23 12:39","Royce Da 5'9""","Who Are You (Skit)","156796"
"2020-01-23 12:43","Royce Da 5'9""","Cocaine","213691"
"2020-01-23 12:45","Royce Da 5'9""","Life Is Fair","167666"
"2020-01-23 12:50","Royce Da 5'9""","Boblo Boat (feat. J. Cole)","282010"
"2020-01-23 12:53","Royce Da 5'9""","Legendary","201982"
"2020-01-23 14:03","Eminem","Little Engine","16780"
"2020-01-23 14:04","Tech N9ne","Le Horde (Intro)","29200"
"2020-01-23 14:07","Tech N9ne","Lord of Weird","150938"
"2020-01-23 14:10","Tech N9ne","N9NA","202181"
"2020-01-23 14:14","Tech N9ne","Hit the Ground Running","198661"
"2020-01-23 14:17","Tech N9ne","Like I Ain't","222937"
"2020-01-23 14:18","Tech N9ne","Green Lit","55960"
"2020-01-23 14:20","Tech N9ne","Chuki Fever","134183"
"2020-01-23 14:21","Tech N9ne","Ion Memba","1936"
"2020-01-23 14:22","Tech N9ne","I Caught Crazy! (4Ever)","95943"
"2020-01-23 14:23","Dax","Dear Santa","55153"
"2020-01-23 14:23","Tech N9ne","I'm Sorry","22258"
"2020-01-23 14:24","Dax","Self Proclaimed 3","19993"
"2020-01-23 14:24","Dax","My Last Words","695"
"2020-01-23 14:27","Dax","I Been That (feat. Emiway Bantai)","201691"
"2020-01-23 14:30","Dax","My Last Words","174182"
"2020-01-23 16:31","Eminem","Never Love Again","772"
"2020-01-23 16:34","Eminem","Little Engine","166089"
"2020-01-23 16:40","Eminem","Never Love Again","362032"
"2020-01-24 09:59","Eminem","Godzilla (feat. Juice WRLD)","180187"
"2020-01-24 10:05","Eminem","Darkness","336936"
"2020-01-24 10:10","Eminem","Leaving Heaven (feat. Skylar Grey)","265946"
"2020-01-24 10:14","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","286946"
"2020-01-24 10:15","Eminem","Stepdad - Intro","14949"
"2020-01-24 10:18","Eminem","Stepdad","213193"
"2020-01-24 10:22","Eminem","Marsh","199938"
"2020-01-24 10:25","Eminem","Never Love Again","177447"
"2020-01-24 10:28","Eminem","Little Engine","177200"
"2020-01-24 10:31","Eminem","Lock It Up (feat. Anderson .Paak)","169895"
"2020-01-24 10:36","Eminem","Farewell","347993"
"2020-01-24 10:43","Eminem","No Regrets (feat. Don Toliver)","370476"
"2020-01-25 07:10","Eminem","Godzilla (feat. Juice WRLD)","29815"
"2020-01-25 07:10","Eminem","Little Engine","686"
"2020-01-25 07:10","Eminem","Little Engine","197784"
"2020-01-25 07:17","Mělník Philharmonic Orchestra","E Lucevan Le Stelle - Instrumental","83321"
"2020-01-25 07:17","Finn Forsberg","To Be The One You Love","45810"
"2020-01-25 07:18","Dario Marianelli","Epilogue","16160"
"2020-01-25 07:20","Howard Shore","The Globe Newsroom","122899"
"2020-01-25 07:22","Rachel Portman","The Last Dinner","110826"
"2020-01-25 07:25","Dan Levy","Intuition","185533"
"2020-01-25 07:27","Jóhann Jóhannsson","Domestic Pressures","157221"
"2020-01-25 07:31","Martin Phipps","New Queen","236346"
"2020-01-25 07:33","Alexandre Desplat","Harry and Ginny","103586"
"2020-01-25 07:36","Ryuichi Sakamoto","Reunion","159221"
"2020-01-25 07:37","Jóhann Jóhannsson","The Theory of Everything","68691"
"2020-01-25 07:40","Alexandre Desplat","My Kingdom, My Rules","174160"
"2020-01-25 07:42","Hans Zimmer","Memory","152934"
"2020-01-25 07:46","Lorne Balfe","Christmas Message","238493"
"2020-01-25 07:49","Dario Marianelli","Elegy for Refugees","179664"
"2020-01-25 07:52","Alexandre Desplat","Elisa's Theme","156466"
"2020-01-25 07:53","Thomas Newman","The Only Way Is Down","73573"
"2020-01-25 07:54","Thomas Newman","Nemo Egg (Main Title)","61885"
"2020-01-25 07:55","GRAVEDGR","RAMPAGE","2680"
"2020-01-25 07:55","John Legend","Conversations in the Dark","19053"
"2020-01-25 07:55","Mindful Behaviour","Alpha 8 Hz","6637"
"2020-01-25 07:55","Sofia Karlberg","Lonely Together","19016"
"2020-01-25 07:56","Olivier Mournier","Pour tous les cœurs du monde","8570"
"2020-01-25 07:56","Koffee","Toast","5760"
"2020-01-25 07:59","We Came From The North","We Grew Old Too Soon","170050"
"2020-01-25 10:31","Eminem","Marsh","142543"
"2020-01-26 09:19","Highland Peak","Trampoline - Acoustic","1398"
"2020-01-26 09:23","Amber Run","I Found - Acoustic","234296"
"2020-01-26 12:51","Muslim","Al Rissala","268349"
"2020-01-26 12:56","Muslim","Matmchich","263182"
"2020-01-26 13:00","Muslim","Gaa Ma Alabali","279431"
"2020-01-26 13:05","Muslim","Ntouma Ghir Kathdro","272935"
"2020-01-26 13:13","Muslim","Men Daba Nfou'e","258535"
"2020-01-26 13:19","Muslim","Al Merhoum","249961"
"2020-01-26 13:24","Muslim","Moutamarred","293165"
"2020-01-26 13:29","Muslim","Hyat Lil","276568"
"2020-01-26 13:34","Muslim","L'fou Mn Had Rap","261195"
"2020-01-26 13:39","Muslim","Dounia Fania","271265"
"2020-01-26 13:43","Muslim","Lmejhoul","219183"
"2020-01-26 13:47","Muslim","Chni Baghyin Had Nass","277441"
"2020-01-26 13:54","Muslim","Ghaltat Lwalidin","260794"
"2020-01-26 14:04","Muslim","Law Kan Lwaqie Lawha","5448"
"2020-01-26 14:04","Muslim","Hakda Ana","276893"
"2020-01-26 14:09","Muslim","Lkhawa Diali","249945"
"2020-01-26 14:18","Muslim","Caballero","191087"
"2020-01-26 14:22","Muslim","Aji M3aya","211694"
"2020-01-26 14:37","Muslim","L3ayn L7amra","235625"
"2020-01-26 14:41","Muslim","Dommini","230105"
"2020-01-26 14:46","Muslim","Zanka","228348"
"2020-01-26 14:50","Muslim","Lghoul","221834"
"2020-01-26 14:55","Muslim","Dmou3 L7awma","285962"
"2020-01-26 15:00","Muslim","Dahek","306423"
"2020-01-26 15:04","Dizzy Dros","Ta7ad Ma3arf","183935"
"2020-01-26 15:07","Dizzy Dros","Omar Smity","156705"
"2020-01-26 15:10","Dizzy Dros","Bouzebbal","219694"
"2020-01-26 15:14","Dizzy Dros","Kat3raf T3oum","245417"
"2020-01-26 15:18","Dizzy Dros","Malkom","233946"
"2020-01-26 15:19","Dizzy Dros","3andk Cha3la","56711"
"2020-01-26 15:20","Dizzy Dros","Tebwi9a","27708"
"2020-01-26 15:21","Eminem","Premonition - Intro","23252"
"2020-01-26 15:23","Eminem","Premonition - Intro","150863"
"2020-01-26 15:23","Eminem","Premonition - Intro","17617"
"2020-01-26 15:27","Eminem","Unaccommodating (feat. Young M.A)","216600"
"2020-01-26 15:31","Eminem","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","234653"
"2020-01-26 15:31","Eminem","Alfred - Interlude","30133"
"2020-01-26 15:34","Eminem","Those Kinda Nights (feat. Ed Sheeran)","177693"
"2020-01-26 15:37","Eminem","In Too Deep","178942"
"2020-01-26 15:41","Eminem","Marsh","200573"
"2020-01-26 15:44","Eminem","Never Love Again","177546"
"2020-01-26 15:47","Eminem","Little Engine","177293"
"2020-01-26 15:48","Eminem","Lock It Up (feat. Anderson .Paak)","55664"
"2020-01-26 15:51","Eminem","No Regrets (feat. Don Toliver)","200946"
"2020-01-26 15:56","Eminem","Alfred - Outro","10104"
"2020-01-26 15:56","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","303000"
"2020-01-26 16:01","Eminem","Leaving Heaven (feat. Skylar Grey)","265946"
"2020-01-26 16:01","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","6640"
"2020-01-26 16:04","Eminem","Stepdad","213413"
"2020-01-26 16:04","Eminem","Marsh","8272"
"2020-01-26 16:10","Eminem","Leaving Heaven (feat. Skylar Grey)","4461"
"2020-01-26 16:10","Eminem","Darkness","337146"
"2020-01-26 16:10","Eminem","Those Kinda Nights (feat. Ed Sheeran)","1600"
"2020-01-26 16:13","Eminem","Never Love Again","171662"
"2020-01-26 16:16","Eminem","Never Love Again","177546"
"2020-01-26 16:19","Eminem","Little Engine","177293"
"2020-01-26 16:22","Eminem","Lock It Up (feat. Anderson .Paak)","170226"
"2020-01-26 16:26","Eminem","Farewell","247733"
"2020-01-26 16:29","Eminem","No Regrets (feat. Don Toliver)","200946"
"2020-01-26 16:34","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","303000"
"2020-01-26 16:35","Eminem","Alfred - Outro","39200"
"2020-01-26 16:36","Eminem","Rap God","31954"
"2020-01-27 12:02","Eminem","Premonition - Intro","173893"
"2020-01-27 12:06","Eminem","Unaccommodating (feat. Young M.A)","216600"
"2020-01-27 12:08","Eminem","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","142975"
"2020-01-27 12:08","Eminem","Alfred - Interlude","1228"
"2020-01-27 12:09","Eminem","Leaving Heaven (feat. Skylar Grey)","580"
"2020-01-27 12:09","Eminem","In Too Deep","1900"
"2020-01-27 12:09","Eminem","Godzilla (feat. Juice WRLD)","2256"
"2020-01-27 12:09","Eminem","Darkness","1127"
"2020-01-27 12:09","Eminem","Those Kinda Nights (feat. Ed Sheeran)","2260"
"2020-01-27 12:10","Eminem","Darkness","65918"
"2020-01-27 12:14","Eminem","Leaving Heaven (feat. Skylar Grey)","246125"
"2020-01-27 12:14","Eminem","Stepdad - Intro","431"
"2020-01-27 12:14","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","0"
"2020-01-27 12:14","Eminem","Stepdad","0"
"2020-01-27 12:16","Eminem","Marsh","102026"
"2020-01-27 12:20","Eminem","Never Love Again","250893"
"2020-01-27 12:22","Eminem","No Regrets (feat. Don Toliver)","446"
"2020-01-27 12:22","Eminem","Lock It Up (feat. Anderson .Paak)","150"
"2020-01-27 12:22","Eminem","Little Engine","122440"
"2020-01-27 12:22","Eminem","Farewell","305"
"2020-01-27 12:24","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","139555"
"2020-01-27 12:25","Eminem","Alfred - Outro","23408"
"2020-01-27 12:28","Eminem","In Too Deep","1771"
"2020-01-27 12:28","Eminem","Godzilla (feat. Juice WRLD)","846"
"2020-01-27 12:28","Eminem","Darkness","802"
"2020-01-27 12:28","Eminem","Those Kinda Nights (feat. Ed Sheeran)","169767"
"2020-01-27 12:30","Eminem","Leaving Heaven (feat. Skylar Grey)","102453"
"2020-01-27 13:20","Eminem","Premonition - Intro","221825"
"2020-01-27 13:20","Eminem","Unaccommodating (feat. Young M.A)","1031"
"2020-01-27 13:22","Eminem","Leaving Heaven (feat. Skylar Grey)","93447"
"2020-01-27 13:22","Eminem","Stepdad - Intro","300"
"2020-01-27 13:22","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","701"
"2020-01-27 13:22","Eminem","Stepdad","96"
"2020-01-27 13:22","Eminem","Marsh","456"
"2020-01-27 13:24","Eminem","Never Love Again","152069"
"2020-01-27 13:26","Eminem","No Regrets (feat. Don Toliver)","2"
"2020-01-27 13:26","Eminem","Lock It Up (feat. Anderson .Paak)","83"
"2020-01-27 13:26","Eminem","Little Engine","105257"
"2020-01-27 13:26","Eminem","Farewell","0"
"2020-01-27 13:29","Eminem","Alfred - Outro","32879"
"2020-01-27 13:29","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","151881"
"2020-01-27 13:31","Eminem","Stepdad","86300"
"2020-01-27 13:32","Eminem","No Regrets (feat. Don Toliver)","104501"
"2020-01-27 13:33","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","14166"
"2020-01-27 13:35","Eminem","Never Love Again","149951"
"2020-01-27 13:38","Eminem","Marsh","200573"
"2020-01-27 13:41","Eminem","Never Love Again","177546"
"2020-01-27 13:44","Eminem","Little Engine","177293"
"2020-01-27 13:56","Eminem","Lock It Up (feat. Anderson .Paak)","77506"
"2020-01-27 16:28","Eminem","Premonition - Intro","173893"
"2020-01-27 16:32","Eminem","Unaccommodating (feat. Young M.A)","216600"
"2020-01-27 16:36","Eminem","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","234653"
"2020-01-27 16:36","Eminem","Alfred - Interlude","30133"
"2020-01-27 16:40","Eminem","Those Kinda Nights (feat. Ed Sheeran)","177693"
"2020-01-27 16:43","Eminem","In Too Deep","194706"
"2020-01-27 16:46","Eminem","Godzilla (feat. Juice WRLD)","210800"
"2020-01-27 16:52","Eminem","Darkness","337146"
"2020-01-27 16:57","Eminem","Leaving Heaven (feat. Skylar Grey)","265946"
"2020-01-27 16:57","Eminem","Stepdad - Intro","15160"
"2020-01-27 16:57","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","1081"
"2020-01-27 17:00","Eminem","Stepdad","213413"
"2020-01-27 17:04","Eminem","Never Love Again","15614"
"2020-01-27 17:04","Eminem","Marsh","200573"
"2020-01-28 07:38","Eminem","Little Engine","971"
"2020-01-28 08:32","Eminem","Premonition - Intro","173893"
"2020-01-28 08:37","Eminem","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","19113"
"2020-01-28 08:37","Eminem","Alfred - Interlude","1050"
"2020-01-28 08:37","Eminem","Unaccommodating (feat. Young M.A)","256582"
"2020-01-28 08:38","Eminem","In Too Deep","11042"
"2020-01-28 08:38","Eminem","Those Kinda Nights (feat. Ed Sheeran)","65593"
"2020-01-28 08:41","Eminem","Godzilla (feat. Juice WRLD)","187460"
"2020-01-28 08:43","Eminem","Darkness","72720"
"2020-01-28 08:47","Eminem","Leaving Heaven (feat. Skylar Grey)","0"
"2020-01-28 08:47","Eminem","Leaving Heaven (feat. Skylar Grey)","23456"
"2020-01-28 08:47","Eminem","Leaving Heaven (feat. Skylar Grey)","265946"
"2020-01-28 08:47","Eminem","Darkness","777"
"2020-01-28 08:47","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","902"
"2020-01-28 08:47","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","926"
"2020-01-28 08:48","Eminem","Stepdad - Intro","714"
"2020-01-28 08:51","Eminem","Stepdad","213413"
"2020-01-28 08:54","Eminem","Marsh","200573"
"2020-01-28 08:55","Eminem","Never Love Again","16023"
"2020-01-28 11:13","Eminem","Never Love Again","263292"
"2020-01-28 11:16","Eminem","Little Engine","177293"
"2020-01-28 11:19","Eminem","Lock It Up (feat. Anderson .Paak)","170226"
"2020-01-28 11:23","Eminem","Farewell","215578"
"2020-01-28 12:12","Eminem","Premonition - Intro","173893"
"2020-01-28 12:15","Eminem","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","125"
"2020-01-28 12:15","Eminem","Alfred - Interlude","690"
"2020-01-28 12:15","Eminem","Unaccommodating (feat. Young M.A)","216600"
"2020-01-28 12:16","Eminem","In Too Deep","716"
"2020-01-28 12:16","Eminem","Godzilla (feat. Juice WRLD)","1367"
"2020-01-28 12:16","Eminem","Godzilla (feat. Juice WRLD)","2668"
"2020-01-28 12:16","Eminem","Darkness","401"
"2020-01-28 12:16","Eminem","Darkness","0"
"2020-01-28 12:16","Eminem","Those Kinda Nights (feat. Ed Sheeran)","95"
"2020-01-28 12:20","Eminem","Leaving Heaven (feat. Skylar Grey)","265946"
"2020-01-28 12:24","Eminem","Stepdad - Intro","745"
"2020-01-28 12:24","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","234170"
"2020-01-28 12:24","Eminem","Stepdad","0"
"2020-01-28 12:24","Eminem","Marsh","0"
"2020-01-28 12:26","Eminem","Never Love Again","122335"
"2020-01-28 12:53","Eminem","Little Engine","162480"
"2020-01-29 08:17","Eminem","Premonition - Intro","173893"
"2020-01-29 08:21","Eminem","In Too Deep","635"
"2020-01-29 08:21","Eminem","Godzilla (feat. Juice WRLD)","1436"
"2020-01-29 08:21","Eminem","Those Kinda Nights (feat. Ed Sheeran)","144"
"2020-01-29 08:21","Eminem","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","5982"
"2020-01-29 08:21","Eminem","Alfred - Interlude","0"
"2020-01-29 08:21","Eminem","Unaccommodating (feat. Young M.A)","216600"
"2020-01-29 08:26","Eminem","Darkness","314440"
"2020-01-29 08:33","Eminem","Leaving Heaven (feat. Skylar Grey)","388656"
"2020-01-29 08:33","Eminem","Stepdad - Intro","1055"
"2020-01-29 08:33","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","0"
"2020-01-29 08:33","Eminem","Stepdad","0"
"2020-01-29 08:35","Eminem","Marsh","129872"
"2020-01-29 08:46","Eminem","Never Love Again","660798"
"2020-01-29 08:48","Eminem","Little Engine","112355"
"2020-01-29 16:47","Eminem","Leaving Heaven (feat. Skylar Grey)","353120"
"2020-01-29 16:47","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","6806"
"2020-01-29 16:54","Eminem","Never Love Again","387627"
"2020-01-29 16:57","Eminem","Little Engine","190694"
"2020-01-29 17:03","Eminem","Alfred - Outro","9342"
"2020-01-29 17:03","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","345927"
"2020-01-29 17:06","Eminem","Marsh","200573"
"2020-01-29 17:40","Eminem","Never Love Again","6009"
"2020-01-30 06:55","Eminem","Little Engine","1530"
"2020-01-30 07:09","Eminem","Rain Man","980"
"2020-01-30 07:35","Eminem","No Regrets (feat. Don Toliver)","13560"
"2020-01-30 07:41","Eminem","No Regrets (feat. Don Toliver)","329688"
"2020-01-30 07:45","Eminem","Farewell","245133"
"2020-01-30 07:48","Eminem","Darkness","181128"
"2020-01-30 07:51","Eminem","Never Love Again","144397"
"2020-01-30 07:55","Eminem","Leaving Heaven (feat. Skylar Grey)","251200"
"2020-01-30 07:58","Eminem","Premonition - Intro","146832"
"2020-01-30 08:01","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","165660"
"2020-01-30 08:08","NF","PAID MY DUES","393312"
"2020-01-30 08:10","Eminem","Little Engine","115355"
"2020-01-30 08:16","Eminem","Never Love Again","367324"
"2020-01-30 09:11","Eminem","Marsh","131000"
"2020-01-30 17:17","Eminem","Premonition - Intro","173893"
"2020-01-30 17:18","Eminem","Leaving Heaven (feat. Skylar Grey)","2454"
"2020-01-30 17:18","Eminem","In Too Deep","806"
"2020-01-30 17:18","Eminem","Godzilla (feat. Juice WRLD)","5777"
"2020-01-30 17:18","Eminem","Darkness","820"
"2020-01-30 17:18","Eminem","Those Kinda Nights (feat. Ed Sheeran)","1808"
"2020-01-30 17:18","Eminem","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","1794"
"2020-01-30 17:18","Eminem","Stepdad - Intro","0"
"2020-01-30 17:18","Eminem","Lock It Up (feat. Anderson .Paak)","0"
"2020-01-30 17:18","Eminem","Little Engine","4"
"2020-01-30 17:18","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","34"
"2020-01-30 17:18","Eminem","Alfred - Interlude","17"
"2020-01-30 17:18","Eminem","Stepdad","2094"
"2020-01-30 17:18","Eminem","Never Love Again","341"
"2020-01-30 17:18","Eminem","Unaccommodating (feat. Young M.A)","51119"
"2020-01-30 17:18","Eminem","Marsh","0"
"2020-01-30 17:19","Eminem","Little Engine","9467"
"2020-01-30 17:19","Eminem","Farewell","72556"
"2020-01-30 17:21","Eminem","Little Engine","127264"
"2020-01-30 17:22","Eminem","Leaving Heaven (feat. Skylar Grey)","56643"
"2020-01-30 17:27","Eminem","Never Love Again","288054"
"2020-01-30 17:37","Eminem","Farewell","574130"
"2020-01-30 17:40","Eminem","No Regrets (feat. Don Toliver)","200946"
"2020-01-30 17:45","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","303000"
"2020-01-30 17:46","Eminem","Alfred - Outro","16418"
"2020-01-30 17:56","Eminem","Leaving Heaven (feat. Skylar Grey)","226680"
"2020-01-30 18:00","Eminem","Unaccommodating (feat. Young M.A)","216600"
"2020-01-30 18:01","Eminem","Those Kinda Nights (feat. Ed Sheeran)","99232"
"2020-01-30 18:06","Eminem","Farewell","251351"
"2020-01-30 18:07","Eminem","Marsh","106923"
"2020-01-30 18:10","Eminem","Never Love Again","148410"
"2020-01-30 18:12","Eminem","Little Engine","125310"
"2020-01-30 18:16","Eminem","Leaving Heaven (feat. Skylar Grey)","264362"
"2020-01-30 18:16","Eminem","Unaccommodating (feat. Young M.A)","192"
"2020-01-30 18:19","Eminem","Premonition - Intro","142133"
"2020-01-30 18:19","Eminem","Unaccommodating (feat. Young M.A)","11379"
"2020-01-30 18:21","Eminem","Never Love Again","127154"
"2020-01-30 18:25","NF","PAID MY DUES","235766"
"2020-01-30 18:27","NF","Therapy Session","116158"
"2020-01-31 08:48","Eminem","Leaving Heaven (feat. Skylar Grey)","0"
"2020-01-31 08:48","Eminem","Darkness","255870"
"2020-01-31 08:48","Eminem","Stepdad - Intro","0"
"2020-01-31 08:48","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","0"
"2020-01-31 08:52","Eminem","Stepdad","238996"
"2020-01-31 08:57","Eminem","No Regrets (feat. Don Toliver)","291481"
"2020-01-31 09:04","Eminem","Lock It Up (feat. Anderson .Paak)","600"
"2020-01-31 09:04","Eminem","Farewell","382727"
"2020-01-31 09:07","Eminem","Never Love Again","201811"
"2020-01-31 09:09","Eminem","Little Engine","135543"
"2020-01-31 13:17","Lil Wayne","Mahogany","33685"
"2020-01-31 13:17","Lil Wayne","Mama Mia","15966"
"2020-01-31 13:17","Lil Wayne","Funeral","179188"
"2020-01-31 13:18","Lil Wayne","I Do It (ft. Big Sean, Lil Baby)","44114"
"2020-01-31 13:21","Lil Wayne","Dreams","152697"
"2020-01-31 13:21","Lil Wayne","Clap For Em","6190"
"2020-01-31 13:21","Lil Wayne","Bing James (ft. Jay Rock)","6188"
"2020-01-31 13:21","Lil Wayne","Stop Playin With Me","17642"
"2020-01-31 13:23","Lil Wayne","Not Me","85690"
"2020-01-31 13:23","Lil Wayne","Trust Nobody (ft. Adam Levine)","11374"
"2020-01-31 15:45","Eminem","Premonition - Intro","4687"
"2020-01-31 15:49","Eminem","No Regrets (feat. Don Toliver)","222336"
"2020-01-31 15:51","Eminem","Farewell","118797"
"2020-01-31 15:57","Eminem","Farewell","319618"
"2020-01-31 15:59","Eminem","Never Love Again","138542"
"2020-01-31 16:00","Eminem","Darkness","74412"
"2020-01-31 16:03","Eminem","Farewell","159321"
"2020-01-31 16:05","Eminem","No Regrets (feat. Don Toliver)","113"
"2020-01-31 16:05","Eminem","Farewell","1403"
"2020-01-31 16:05","Eminem","Never Love Again","805"
"2020-01-31 16:05","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","0"
"2020-01-31 16:05","Eminem","Marsh","108845"
"2020-01-31 16:10","Eminem","Leaving Heaven (feat. Skylar Grey)","308373"
"2020-01-31 20:23","Lil Wayne","Know You Know (ft. 2 Chainz)","15498"
"2020-01-31 20:27","Chamber Orchestra of Miemo","Largo Opus I","163129"
"2020-01-31 20:32","Nick Phoenix","Little Ben","10193"
"2020-01-31 20:32","Brad Derrick","The Slopes of Sorrow","311941"
"2020-01-31 20:32","AK","Closed Off","10578"
"2020-01-31 20:35","August D. Valentine","I Thought I'd Never Forget","139931"
"2020-01-31 20:38","Bear McCreary","The Wedding","226207"
"2020-01-31 20:41","Trevor Kowalski","Wayfinders","170953"
"2020-01-31 20:45","John Williams","My Friend, The Brachiosaurus","256197"
"2020-01-31 20:48","James Horner","Main Title","169941"
"2020-01-31 20:48","Craig Armstrong","Bathsheba and Oak Unite","8193"
"2020-02-01 18:07","Eminem","Premonition - Intro","173893"
"2020-02-01 18:08","Eminem","Unaccommodating (feat. Young M.A)","21121"
"2020-02-01 18:13","Eminem","Premonition - Intro","332971"
"2020-02-01 18:15","Eminem","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","864"
"2020-02-01 18:15","Eminem","Alfred - Interlude","863"
"2020-02-01 18:15","Eminem","Unaccommodating (feat. Young M.A)","131826"
"2020-02-01 18:18","Eminem","In Too Deep","721"
"2020-02-01 18:18","Eminem","Godzilla (feat. Juice WRLD)","3104"
"2020-02-01 18:18","Eminem","Darkness","1206"
"2020-02-01 18:18","Eminem","Those Kinda Nights (feat. Ed Sheeran)","157112"
"2020-02-01 18:22","Eminem","Leaving Heaven (feat. Skylar Grey)","211662"
"2020-02-01 18:22","Eminem","Stepdad - Intro","4146"
"2020-02-01 18:22","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","960"
"2020-02-01 18:22","Eminem","Stepdad","1055"
"2020-02-01 18:22","Eminem","Marsh","3645"
"2020-02-01 18:25","Eminem","Never Love Again","177546"
"2020-02-01 18:28","Eminem","Little Engine","177293"
"2020-02-01 18:31","Eminem","Lock It Up (feat. Anderson .Paak)","170226"
"2020-02-01 18:35","Eminem","Farewell","247733"
"2020-02-01 18:38","Eminem","No Regrets (feat. Don Toliver)","200946"
"2020-02-01 18:40","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","143646"
"2020-02-02 11:00","August Wilhelmsson","Departure","22296"
"2020-02-02 11:00","Eminem","I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","4194"
"2020-02-02 11:03","Eminem","Premonition - Intro","173707"
"2020-02-02 11:06","Eminem","Unaccommodating (feat. Young M.A)","216438"
"2020-02-02 11:10","Eminem","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","234431"
"2020-02-02 11:11","Eminem","Alfred - Interlude","29967"
"2020-02-02 11:14","Eminem","Those Kinda Nights (feat. Ed Sheeran)","177693"
"2020-02-02 11:17","Eminem","In Too Deep","194698"
"2020-02-02 11:22","Eminem","Godzilla (feat. Juice WRLD)","272601"
"2020-02-02 11:27","Eminem","Darkness","336933"
"2020-02-02 11:32","Eminem","Leaving Heaven (feat. Skylar Grey)","265947"
"2020-02-02 11:37","Eminem","Stepdad - Intro","14937"
"2020-02-02 11:37","Eminem","Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","286812"
"2020-02-02 11:41","Eminem","Stepdad","213414"
"2020-02-02 11:44","Eminem","Marsh","199944"
"2020-02-02 11:47","Eminem","Never Love Again","177441"
"2020-02-02 11:49","Eminem","Little Engine","137692"
"2020-02-02 11:50","Eminem","Marsh","72485"
"2020-02-02 11:56","Eminem","Farewell","339117"
"2020-02-02 12:00","Eminem","No Regrets (feat. Don Toliver)","199948"
